case_folding,cleaned,normalization,tokenize,remove_stopwords,lemmatization,text_string_lemma
"baru semingguan coba dan ternyata enak banget, bikin kulit muka jadi lumayan moist, kebetulan tipe kulitku kombinasi tapi lagi lumayan kering di sekitar dahi dan pipi jadi skingame ini ngebantu banget buat nenangin kulit yang lagi kerontang banget, efek lainnya belum keliatan tapi bikin jerawat jadi cepet mateng juga 👍🏻👍🏻👍🏻 recommended krn bahannya ga macem2 jadi cocok buat yang lagi butuh moisturizer dan perbaikin skin barrier 🫶🏻",baru semingguan coba dan ternyata enak banget bikin kulit muka jadi lumayan moist kebetulan tipe kulitku kombinasi tapi lagi lumayan kering di sekitar dahi dan pipi jadi skingame ini ngebantu banget buat nenangin kulit yang lagi kerontang banget efek lainnya belum keliatan tapi bikin jerawat jadi cepet mateng juga recommended krn bahannya ga macem jadi cocok buat yang lagi butuh moisturizer dan perbaikin skin barrier,baru semingguan coba dan ternyata enak banget bikin kulit muka jadi lumayan moist kebetulan tipe kulitku kombinasi tapi lagi lumayan kering di sekitar dahi dan pipi jadi skingame ini membantu banget buat nenangin kulit yang lagi kerontang banget efek lainnya belum kelihatan tapi bikin jerawat jadi cepat mateng juga recommended karena bahannya enggak macam jadi cocok buat yang lagi butuh moisturizer dan memperbaiki skin barrier,"['baru', 'semingguan', 'coba', 'dan', 'ternyata', 'enak', 'banget', 'bikin', 'kulit', 'muka', 'jadi', 'lumayan', 'moist', 'kebetulan', 'tipe', 'kulitku', 'kombinasi', 'tapi', 'lagi', 'lumayan', 'kering', 'di', 'sekitar', 'dahi', 'dan', 'pipi', 'jadi', 'skingame', 'ini', 'membantu', 'banget', 'buat', 'nenangin', 'kulit', 'yang', 'lagi', 'kerontang', 'banget', 'efek', 'lainnya', 'belum', 'kelihatan', 'tapi', 'bikin', 'jerawat', 'jadi', 'cepat', 'mateng', 'juga', 'recommended', 'karena', 'bahannya', 'enggak', 'macam', 'jadi', 'cocok', 'buat', 'yang', 'lagi', 'butuh', 'moisturizer', 'dan', 'memperbaiki', 'skin', 'barrier']","['semingguan', 'coba', 'banget', 'kulit', 'muka', 'lumayan', 'moist', 'tipe', 'kulitku', 'kombinasi', 'lumayan', 'kering', 'dahi', 'pipi', 'skingame', 'banget', 'nenangin', 'kulit', 'kerontang', 'banget', 'efek', 'jerawat', 'cepat', 'mateng', 'recommended', 'bahannya', 'cocok', 'butuh', 'moisturizer', 'memperbaiki', 'skin', 'barrier']","['minggu', 'coba', 'banget', 'kulit', 'muka', 'lumayan', 'moist', 'tipe', 'kulit', 'kombinasi', 'lumayan', 'kering', 'dahi', 'pipi', 'skingame', 'banget', 'nenangin', 'kulit', 'kerontang', 'banget', 'efek', 'jerawat', 'cepat', 'mateng', 'recommended', 'bahan', 'cocok', 'butuh', 'moisturizer', 'baik', 'skin', 'barrier']",minggu coba banget kulit muka lumayan moist tipe kulit kombinasi lumayan kering dahi pipi skingame banget nenangin kulit kerontang banget efek jerawat cepat mateng recommended bahan cocok butuh moisturizer baik skin barrier
mari kita coba! pelayanannya oke 👍,mari kita coba pelayanannya oke,mari kita coba pelayanannya oke,"['mari', 'kita', 'coba', 'pelayanannya', 'oke']","['mari', 'coba', 'pelayanannya', 'oke']","['mari', 'coba', 'layan', 'oke']",mari coba layan oke
"barang aman, bubble wrap tebal, kualitas terjaga. semoga reformulasi ini lebih oke daripada formula sebelumnya",barang aman bubble wrap tebal kualitas terjaga semoga reformulasi ini lebih oke daripada formula sebelumnya,barang aman bubble wrap tebal kualitas terjaga semoga reformulasi ini lebih oke daripada formula sebelumnya,"['barang', 'aman', 'bubble', 'wrap', 'tebal', 'kualitas', 'terjaga', 'semoga', 'reformulasi', 'ini', 'lebih', 'oke', 'daripada', 'formula', 'sebelumnya']","['aman', 'bubble', 'wrap', 'tebal', 'kualitas', 'terjaga', 'semoga', 'reformulasi', 'oke', 'formula']","['aman', 'bubble', 'wrap', 'tebal', 'kualitas', 'jaga', 'moga', 'reformulasi', 'oke', 'formula']",aman bubble wrap tebal kualitas jaga moga reformulasi oke formula
"mnatap, walau agak berbeda dari versi sebelumnya. semoga cocok",mnatap walau agak berbeda dari versi sebelumnya semoga cocok,mantap walau agak berbeda dari versi sebelumnya semoga cocok,"['mantap', 'walau', 'agak', 'berbeda', 'dari', 'versi', 'sebelumnya', 'semoga', 'cocok']","['mantap', 'berbeda', 'versi', 'semoga', 'cocok']","['mantap', 'beda', 'versi', 'moga', 'cocok']",mantap beda versi moga cocok
"safely arrived, semoga cocok",safely arrived semoga cocok,safely arrived semoga cocok,"['safely', 'arrived', 'semoga', 'cocok']","['safely', 'arrived', 'semoga', 'cocok']","['safely', 'arrived', 'moga', 'cocok']",safely arrived moga cocok
ringan dan mudah menyerapp🫶🏻👍,ringan dan mudah menyerapp,ringan dan mudah menyerap,"['ringan', 'dan', 'mudah', 'menyerap']","['ringan', 'mudah', 'menyerap']","['ringan', 'mudah', 'serap']",ringan mudah serap
"skintype : oily, acne prone
pake ini sesuai ringan,, bagus",skintype oily acne prone pake ini sesuai ringan bagus,skintype oily acne prone pakai ini sesuai ringan bagus,"['skintype', 'oily', 'acne', 'prone', 'pakai', 'ini', 'sesuai', 'ringan', 'bagus']","['skintype', 'oily', 'acne', 'prone', 'pakai', 'ringan', 'bagus']","['skintype', 'oily', 'acne', 'prone', 'pakai', 'ringan', 'bagus']",skintype oily acne prone pakai ringan bagus
gais aku preloved punyaku klo ada yg mau aku jual murah aja kondisi masih 95% + msih ada box dijual karna ngrsa ga cocok,gais aku preloved punyaku klo ada yg mau aku jual murah aja kondisi masih msih ada box dijual karna ngrsa ga cocok,gais aku preloved punyaku kalo ada yang mau aku jual murah saja kondisi masih masih ada box dijual karena merasa enggak cocok,"['gais', 'aku', 'preloved', 'punyaku', 'kalo', 'ada', 'yang', 'mau', 'aku', 'jual', 'murah', 'saja', 'kondisi', 'masih', 'masih', 'ada', 'box', 'dijual', 'karena', 'merasa', 'enggak', 'cocok']","['gais', 'preloved', 'punyaku', 'jual', 'murah', 'box', 'dijual', 'cocok']","['gais', 'preloved', 'punya', 'jual', 'murah', 'box', 'jual', 'cocok']",gais preloved punya jual murah box jual cocok
"moisturizer brand apapun yg aku coba, pasti bakal balik kesini😭 and she's back with a new packaging🥰 thank you skin game for being my most holy grail moisturizer. i might try the cream one too soon🤭",moisturizer brand apapun yg aku coba pasti bakal balik kesini and she back with new packaging thank you skin game for being my most holy grail moisturizer might try the cream one too soon,moisturizer brand apapun yang aku coba pasti bakal balik kesini and she back with new packaging thank you skin game for being my most holy grail moisturizer might try the cream one too soon,"['moisturizer', 'brand', 'apapun', 'yang', 'aku', 'coba', 'pasti', 'bakal', 'balik', 'kesini', 'and', 'she', 'back', 'with', 'new', 'packaging', 'thank', 'you', 'skin', 'game', 'for', 'being', 'my', 'most', 'holy', 'grail', 'moisturizer', 'might', 'try', 'the', 'cream', 'one', 'too', 'soon']","['moisturizer', 'brand', 'apapun', 'coba', 'kesini', 'she', 'back', 'with', 'new', 'packaging', 'thank', 'skin', 'game', 'being', 'most', 'holy', 'grail', 'moisturizer', 'might', 'try', 'cream', 'one', 'too', 'soon']","['moisturizer', 'brand', 'apa', 'coba', 'kesini', 'she', 'back', 'with', 'new', 'packaging', 'thank', 'skin', 'game', 'being', 'most', 'holy', 'grail', 'moisturizer', 'might', 'try', 'cream', 'one', 'too', 'soon']",moisturizer brand apa coba kesini she back with new packaging thank skin game being most holy grail moisturizer might try cream one too soon
sejauh ini make dari skingame ada sampe sekarang cocok.aku tipe kulit yg sensitif banget ada pie jg pake ini nyaman dipake gk ada efek samping,sejauh ini make dari skingame ada sampe sekarang cocok aku tipe kulit yg sensitif banget ada pie jg pake ini nyaman dipake gk ada efek samping,sejauh ini memakai dari skingame ada sampai sekarang cocok aku tipe kulit yang sensitif banget ada pie juga pakai ini nyaman dipakai enggak ada efek samping,"['sejauh', 'ini', 'memakai', 'dari', 'skingame', 'ada', 'sampai', 'sekarang', 'cocok', 'aku', 'tipe', 'kulit', 'yang', 'sensitif', 'banget', 'ada', 'pie', 'juga', 'pakai', 'ini', 'nyaman', 'dipakai', 'enggak', 'ada', 'efek', 'samping']","['memakai', 'skingame', 'cocok', 'tipe', 'kulit', 'sensitif', 'banget', 'pie', 'pakai', 'nyaman', 'dipakai', 'efek', 'samping']","['pakai', 'skingame', 'cocok', 'tipe', 'kulit', 'sensitif', 'banget', 'pie', 'pakai', 'nyaman', 'pakai', 'efek', 'samping']",pakai skingame cocok tipe kulit sensitif banget pie pakai nyaman pakai efek samping
"belum dicoba semoga cocok, tp 2 tmn aku uda pake ini dan tipe kulit kita hampir sama. semoga cocok juga!",belum dicoba semoga cocok tp tmn aku uda pake ini dan tipe kulit kita hampir sama semoga cocok juga,belum dicoba semoga cocok tapi teman aku sudah pakai ini dan tipe kulit kita hampir sama semoga cocok juga,"['belum', 'dicoba', 'semoga', 'cocok', 'tapi', 'teman', 'aku', 'sudah', 'pakai', 'ini', 'dan', 'tipe', 'kulit', 'kita', 'hampir', 'sama', 'semoga', 'cocok', 'juga']","['dicoba', 'semoga', 'cocok', 'pakai', 'tipe', 'kulit', 'semoga', 'cocok']","['coba', 'moga', 'cocok', 'pakai', 'tipe', 'kulit', 'moga', 'cocok']",coba moga cocok pakai tipe kulit moga cocok
"baguss banget packingnyaa, feels secured danaman banget. the product itself is pretty bulky, tapi ga gampang bocorr jd gaperlu khawatirr. aku baru coba bbrp harii, so i couldnt rlly tell u if it works or nott! but overall i rlly like their products!!!💞💞",baguss banget packingnyaa feels secured danaman banget the product itself is pretty bulky tapi ga gampang bocorr jd gaperlu khawatirr aku baru coba bbrp harii so couldnt rlly tell if it works or nott but overall rlly like their products,bagus banget packingnya feels secured danaman banget the product itself is pretty bulky tapi enggak gampang bocor jadi gaperlu khawatir aku baru coba beberapa hari so couldnt rlly tell if itu works orang nott but overall rlly like their products,"['bagus', 'banget', 'packingnya', 'feels', 'secured', 'danaman', 'banget', 'the', 'product', 'itself', 'is', 'pretty', 'bulky', 'tapi', 'enggak', 'gampang', 'bocor', 'jadi', 'gaperlu', 'khawatir', 'aku', 'baru', 'coba', 'beberapa', 'hari', 'so', 'couldnt', 'rlly', 'tell', 'if', 'itu', 'works', 'orang', 'nott', 'but', 'overall', 'rlly', 'like', 'their', 'products']","['bagus', 'banget', 'packingnya', 'feels', 'secured', 'danaman', 'banget', 'product', 'itself', 'pretty', 'bulky', 'gampang', 'bocor', 'gaperlu', 'khawatir', 'coba', 'couldnt', 'rlly', 'tell', 'works', 'nott', 'overall', 'rlly', 'their', 'products']","['bagus', 'banget', 'packingnya', 'feels', 'secured', 'danaman', 'banget', 'product', 'itself', 'pretty', 'bulky', 'gampang', 'bocor', 'gaperlu', 'khawatir', 'coba', 'couldnt', 'rlly', 'tell', 'works', 'nott', 'overall', 'rlly', 'their', 'products']",bagus banget packingnya feels secured danaman banget product itself pretty bulky gampang bocor gaperlu khawatir coba couldnt rlly tell works nott overall rlly their products
"jujur agak panik pas liat dusnya penyok. tapi ternyata isinya aman. meskipun pas buka dus kemasan, tutup botol moist nya agak kurang rapet, untung isinya masih aman, gak luber kemana - mana.",jujur agak panik pas liat dusnya penyok tapi ternyata isinya aman meskipun pas buka dus kemasan tutup botol moist nya agak kurang rapet untung isinya masih aman gak luber kemana mana,jujur agak panik pas lihat dusnya penyok tapi ternyata isinya aman meskipun pas buka dus kemasan tutup botol moist nya agak kurang rapet untung isinya masih aman enggak luber kemana mana,"['jujur', 'agak', 'panik', 'pas', 'lihat', 'dusnya', 'penyok', 'tapi', 'ternyata', 'isinya', 'aman', 'meskipun', 'pas', 'buka', 'dus', 'kemasan', 'tutup', 'botol', 'moist', 'nya', 'agak', 'kurang', 'rapet', 'untung', 'isinya', 'masih', 'aman', 'enggak', 'luber', 'kemana', 'mana']","['jujur', 'panik', 'dusnya', 'penyok', 'isinya', 'aman', 'buka', 'dus', 'kemasan', 'tutup', 'botol', 'moist', 'rapet', 'untung', 'isinya', 'aman', 'luber', 'kemana']","['jujur', 'panik', 'dus', 'penyok', 'isi', 'aman', 'buka', 'dus', 'kemas', 'tutup', 'botol', 'moist', 'rapet', 'untung', 'isi', 'aman', 'luber', 'mana']",jujur panik dus penyok isi aman buka dus kemas tutup botol moist rapet untung isi aman luber mana
"jujur agak panik pas liat dusnya penyok. tapi ternyata isinya aman. meskipun pas buka dus kemasan, tutup botol moist nya agak kurang rapet, untung isinya masih aman, gak luber kemana - mana. 
baru sekali pake produk yang ini, oke banget pas dipake ke kulit. cocok. suka sama packing barunya.",jujur agak panik pas liat dusnya penyok tapi ternyata isinya aman meskipun pas buka dus kemasan tutup botol moist nya agak kurang rapet untung isinya masih aman gak luber kemana mana baru sekali pake produk yang ini oke banget pas dipake ke kulit cocok suka sama packing barunya,jujur agak panik pas lihat dusnya penyok tapi ternyata isinya aman meskipun pas buka dus kemasan tutup botol moist nya agak kurang rapet untung isinya masih aman enggak luber kemana mana baru sekali pakai produk yang ini oke banget pas dipakai ke kulit cocok suka sama packing barunya,"['jujur', 'agak', 'panik', 'pas', 'lihat', 'dusnya', 'penyok', 'tapi', 'ternyata', 'isinya', 'aman', 'meskipun', 'pas', 'buka', 'dus', 'kemasan', 'tutup', 'botol', 'moist', 'nya', 'agak', 'kurang', 'rapet', 'untung', 'isinya', 'masih', 'aman', 'enggak', 'luber', 'kemana', 'mana', 'baru', 'sekali', 'pakai', 'produk', 'yang', 'ini', 'oke', 'banget', 'pas', 'dipakai', 'ke', 'kulit', 'cocok', 'suka', 'sama', 'packing', 'barunya']","['jujur', 'panik', 'dusnya', 'penyok', 'isinya', 'aman', 'buka', 'dus', 'kemasan', 'tutup', 'botol', 'moist', 'rapet', 'untung', 'isinya', 'aman', 'luber', 'kemana', 'pakai', 'produk', 'oke', 'banget', 'dipakai', 'kulit', 'cocok', 'suka', 'packing', 'barunya']","['jujur', 'panik', 'dus', 'penyok', 'isi', 'aman', 'buka', 'dus', 'kemas', 'tutup', 'botol', 'moist', 'rapet', 'untung', 'isi', 'aman', 'luber', 'mana', 'pakai', 'produk', 'oke', 'banget', 'pakai', 'kulit', 'cocok', 'suka', 'packing', 'baru']",jujur panik dus penyok isi aman buka dus kemas tutup botol moist rapet untung isi aman luber mana pakai produk oke banget pakai kulit cocok suka packing baru
cocok di kulit berminyak kemasannya lucu 😆,cocok di kulit berminyak kemasannya lucu,cocok di kulit berminyak kemasannya lucu,"['cocok', 'di', 'kulit', 'berminyak', 'kemasannya', 'lucu']","['cocok', 'kulit', 'berminyak', 'kemasannya', 'lucu']","['cocok', 'kulit', 'minyak', 'kemas', 'lucu']",cocok kulit minyak kemas lucu
"bahannya ringan, cepet meresap terus packaging nya ok banget",bahannya ringan cepet meresap terus packaging nya ok banget,bahannya ringan cepat meresap terus packaging nya ok banget,"['bahannya', 'ringan', 'cepat', 'meresap', 'terus', 'packaging', 'nya', 'ok', 'banget']","['bahannya', 'ringan', 'cepat', 'meresap', 'packaging', 'banget']","['bahan', 'ringan', 'cepat', 'resap', 'packaging', 'banget']",bahan ringan cepat resap packaging banget
terima kasih banyak paket sudah sampai dengan selamat,terima kasih banyak paket sudah sampai dengan selamat,terima kasih banyak paket sudah sampai dengan selamat,"['terima', 'kasih', 'banyak', 'paket', 'sudah', 'sampai', 'dengan', 'selamat']","['terima', 'kasih', 'paket', 'selamat']","['terima', 'kasih', 'paket', 'selamat']",terima kasih paket selamat
barang bagus sesuai packing mantap terima kasih 😊🙏.,barang bagus sesuai packing mantap terima kasih,barang bagus sesuai packing mantap terima kasih,"['barang', 'bagus', 'sesuai', 'packing', 'mantap', 'terima', 'kasih']","['bagus', 'packing', 'mantap', 'terima', 'kasih']","['bagus', 'packing', 'mantap', 'terima', 'kasih']",bagus packing mantap terima kasih
gausah ditanya lagi emang sebagus itu lembab dan bisa bantu pulih skin barier sejauh ini moisturizer yg gak akan ganti2 lagi,gausah ditanya lagi emang sebagus itu lembab dan bisa bantu pulih skin barier sejauh ini moisturizer yg gak akan ganti lagi,enggak usah ditanya lagi memang sebagus itu lembab dan bisa bantu pulih skin barier sejauh ini moisturizer yang enggak akan ganti lagi,"['enggak', 'usah', 'ditanya', 'lagi', 'memang', 'sebagus', 'itu', 'lembab', 'dan', 'bisa', 'bantu', 'pulih', 'skin', 'barier', 'sejauh', 'ini', 'moisturizer', 'yang', 'enggak', 'akan', 'ganti', 'lagi']","['sebagus', 'lembab', 'bantu', 'pulih', 'skin', 'barier', 'moisturizer', 'ganti']","['bagus', 'lembab', 'bantu', 'pulih', 'skin', 'barier', 'moisturizer', 'ganti']",bagus lembab bantu pulih skin barier moisturizer ganti
produk sangat bangus! langsung menyerap dan membuat lembab!,produk sangat bangus langsung menyerap dan membuat lembab,produk sangat bangus langsung menyerap dan membuat lembab,"['produk', 'sangat', 'bangus', 'langsung', 'menyerap', 'dan', 'membuat', 'lembab']","['produk', 'bangus', 'menyerap', 'lembab']","['produk', 'bangus', 'serap', 'lembab']",produk bangus serap lembab
udah repurchase berkali2. produk simple dan efektif. packaging jg simple dan aman,udah repurchase berkali produk simple dan efektif packaging jg simple dan aman,sudah repurchase berkali produk simple dan efektif packaging juga simple dan aman,"['sudah', 'repurchase', 'berkali', 'produk', 'simple', 'dan', 'efektif', 'packaging', 'juga', 'simple', 'dan', 'aman']","['repurchase', 'berkali', 'produk', 'simple', 'efektif', 'packaging', 'simple', 'aman']","['repurchase', 'kali', 'produk', 'simple', 'efektif', 'packaging', 'simple', 'aman']",repurchase kali produk simple efektif packaging simple aman
"cocok di kulit saya, tekstur ringan dan sangat cepat menyerap di kulit. super recommended.",cocok di kulit saya tekstur ringan dan sangat cepat menyerap di kulit super recommended,cocok di kulit saya tekstur ringan dan sangat cepat menyerap di kulit super recommended,"['cocok', 'di', 'kulit', 'saya', 'tekstur', 'ringan', 'dan', 'sangat', 'cepat', 'menyerap', 'di', 'kulit', 'super', 'recommended']","['cocok', 'kulit', 'tekstur', 'ringan', 'cepat', 'menyerap', 'kulit', 'super', 'recommended']","['cocok', 'kulit', 'tekstur', 'ringan', 'cepat', 'serap', 'kulit', 'super', 'recommended']",cocok kulit tekstur ringan cepat serap kulit super recommended
baru pertama kali beli skin game mudah mudahan cocok,baru pertama kali beli skin game mudah mudahan cocok,baru pertama kali beli skin game mudah mudahan cocok,"['baru', 'pertama', 'kali', 'beli', 'skin', 'game', 'mudah', 'mudahan', 'cocok']","['beli', 'skin', 'game', 'mudah', 'mudahan', 'cocok']","['beli', 'skin', 'game', 'mudah', 'mudah', 'cocok']",beli skin game mudah mudah cocok
"akhirnyaaa menemukan moisturizer yg cocokkk!! moistnya ringan, dan cepet menyerap. aku udah make 2tube. 1tube bisa dipake 2bulan lebih. tergantung pemakaiannya.",akhirnyaaa menemukan moisturizer yg cocokkk moistnya ringan dan cepet menyerap aku udah make tube tube bisa dipake bulan lebih tergantung pemakaiannya,akhirnya menemukan moisturizer yang cocok moistnya ringan dan cepat menyerap aku sudah memakai tube tube bisa dipakai bulan lebih tergantung pemakaiannya,"['akhirnya', 'menemukan', 'moisturizer', 'yang', 'cocok', 'moistnya', 'ringan', 'dan', 'cepat', 'menyerap', 'aku', 'sudah', 'memakai', 'tube', 'tube', 'bisa', 'dipakai', 'bulan', 'lebih', 'tergantung', 'pemakaiannya']","['menemukan', 'moisturizer', 'cocok', 'moistnya', 'ringan', 'cepat', 'menyerap', 'memakai', 'tube', 'tube', 'dipakai', 'tergantung', 'pemakaiannya']","['temu', 'moisturizer', 'cocok', 'moistnya', 'ringan', 'cepat', 'serap', 'pakai', 'tube', 'tube', 'pakai', 'gantung', 'pakai']",temu moisturizer cocok moistnya ringan cepat serap pakai tube tube pakai gantung pakai
"baguss, semoga cocok 💗",baguss semoga cocok,bagus semoga cocok,"['bagus', 'semoga', 'cocok']","['bagus', 'semoga', 'cocok']","['bagus', 'moga', 'cocok']",bagus moga cocok
baru mau dicoba semoga cocok,baru mau dicoba semoga cocok,baru mau dicoba semoga cocok,"['baru', 'mau', 'dicoba', 'semoga', 'cocok']","['dicoba', 'semoga', 'cocok']","['coba', 'moga', 'cocok']",coba moga cocok
produk ori dan aman. kakak adminnya juga ramah banget. bakal repurchase lagiii deh kayaknya,produk ori dan aman kakak adminnya juga ramah banget bakal repurchase lagiii deh kayaknya,produk orisinal dan aman kakak adminnya juga ramah banget bakal repurchase lagi deh kayaknya,"['produk', 'orisinal', 'dan', 'aman', 'kakak', 'adminnya', 'juga', 'ramah', 'banget', 'bakal', 'repurchase', 'lagi', 'deh', 'kayaknya']","['produk', 'orisinal', 'aman', 'kakak', 'adminnya', 'ramah', 'banget', 'repurchase', 'kayaknya']","['produk', 'orisinal', 'aman', 'kakak', 'adminnya', 'ramah', 'banget', 'repurchase', 'kayak']",produk orisinal aman kakak adminnya ramah banget repurchase kayak
