case_folding,cleaned,normalization,tokenize,remove_stopwords,lemmatization,text_string_lemma
"semoga cocok, baru pertama coba cleansing oil merk ini",semoga cocok baru pertama coba cleansing oil merk ini,semoga cocok baru pertama coba cleansing oil merk ini,"['semoga', 'cocok', 'baru', 'pertama', 'coba', 'cleansing', 'oil', 'merk', 'ini']","['semoga', 'cocok', 'coba', 'cleansing', 'oil', 'merk']","['moga', 'cocok', 'coba', 'cleansing', 'oil', 'merk']",moga cocok coba cleansing oil merk
"pengemasan dan pengiriman cepat, pengepakan rapi dan aman, produk ori dan expnya lama 2026.",pengemasan dan pengiriman cepat pengepakan rapi dan aman produk ori dan expnya lama,pengemasan dan pengiriman cepat pengepakan rapi dan aman produk orisinal dan expnya lama,"['pengemasan', 'dan', 'pengiriman', 'cepat', 'pengepakan', 'rapi', 'dan', 'aman', 'produk', 'orisinal', 'dan', 'expnya', 'lama']","['pengemasan', 'pengiriman', 'cepat', 'pengepakan', 'rapi', 'aman', 'produk', 'orisinal', 'expnya']","['emas', 'kirim', 'cepat', 'epak', 'rapi', 'aman', 'produk', 'orisinal', 'expnya']",emas kirim cepat epak rapi aman produk orisinal expnya
semoga cocok. barang dikirim dalam kondisi baik. save package. tipe kulitku berminyak,semoga cocok barang dikirim dalam kondisi baik save package tipe kulitku berminyak,semoga cocok barang dikirim dalam kondisi baik save package tipe kulitku berminyak,"['semoga', 'cocok', 'barang', 'dikirim', 'dalam', 'kondisi', 'baik', 'save', 'package', 'tipe', 'kulitku', 'berminyak']","['semoga', 'cocok', 'dikirim', 'save', 'package', 'tipe', 'kulitku', 'berminyak']","['moga', 'cocok', 'kirim', 'save', 'package', 'tipe', 'kulit', 'minyak']",moga cocok kirim save package tipe kulit minyak
packaging aman. barang sampai dalam kondisi baik.,packaging aman barang sampai dalam kondisi baik,packaging aman barang sampai dalam kondisi baik,"['packaging', 'aman', 'barang', 'sampai', 'dalam', 'kondisi', 'baik']","['packaging', 'aman']","['packaging', 'aman']",packaging aman
masalah kulitku jerawat tipe kulitku berminyak,masalah kulitku jerawat tipe kulitku berminyak,masalah kulitku jerawat tipe kulitku berminyak,"['masalah', 'kulitku', 'jerawat', 'tipe', 'kulitku', 'berminyak']","['kulitku', 'jerawat', 'tipe', 'kulitku', 'berminyak']","['kulit', 'jerawat', 'tipe', 'kulit', 'minyak']",kulit jerawat tipe kulit minyak
"tipe kulitku kombinasi, efek kulit ketarinya minim, gentle banget, dan daya pembersihnya mantep",tipe kulitku kombinasi efek kulit ketarinya minim gentle banget dan daya pembersihnya mantep,tipe kulitku kombinasi efek kulit ketarinya minim gentle banget dan daya pembersihnya mantap,"['tipe', 'kulitku', 'kombinasi', 'efek', 'kulit', 'ketarinya', 'minim', 'gentle', 'banget', 'dan', 'daya', 'pembersihnya', 'mantap']","['tipe', 'kulitku', 'kombinasi', 'efek', 'kulit', 'ketarinya', 'minim', 'gentle', 'banget', 'daya', 'pembersihnya', 'mantap']","['tipe', 'kulit', 'kombinasi', 'efek', 'kulit', 'ketar', 'minim', 'gentle', 'banget', 'daya', 'bersih', 'mantap']",tipe kulit kombinasi efek kulit ketar minim gentle banget daya bersih mantap
"udah cocok banget dan sering repurchase, packing aman dan rapi banget, di tambah exp nya lama. sering2 adain diskon yaaa biar saya makin sering co produk samtink hahahha",udah cocok banget dan sering repurchase packing aman dan rapi banget di tambah exp nya lama sering adain diskon yaaa biar saya makin sering co produk samtink hahahha,sudah cocok banget dan sering repurchase packing aman dan rapi banget di tambah exp nya lama sering mengadakan diskon ya biar saya makin sering checkout produk samtink hahahha,"['sudah', 'cocok', 'banget', 'dan', 'sering', 'repurchase', 'packing', 'aman', 'dan', 'rapi', 'banget', 'di', 'tambah', 'exp', 'nya', 'lama', 'sering', 'mengadakan', 'diskon', 'ya', 'biar', 'saya', 'makin', 'sering', 'checkout', 'produk', 'samtink', 'hahahha']","['cocok', 'banget', 'repurchase', 'packing', 'aman', 'rapi', 'banget', 'exp', 'mengadakan', 'diskon', 'checkout', 'produk', 'samtink', 'hahahha']","['cocok', 'banget', 'repurchase', 'packing', 'aman', 'rapi', 'banget', 'exp', 'ada', 'diskon', 'checkout', 'produk', 'samtink', 'hahahha']",cocok banget repurchase packing aman rapi banget exp ada diskon checkout produk samtink hahahha
"dulu pernah nyoba dan cocok, tapi udah berhenti lama dan ga di lanjut lagi. semoga kali ini cocok lagii ya. yg paling penting exp nya masih lama",dulu pernah nyoba dan cocok tapi udah berhenti lama dan ga di lanjut lagi semoga kali ini cocok lagii ya yg paling penting exp nya masih lama,dulu pernah mencoba dan cocok tapi sudah berhenti lama dan enggak di lanjut lagi semoga kali ini cocok lagi ya yang paling penting exp nya masih lama,"['dulu', 'pernah', 'mencoba', 'dan', 'cocok', 'tapi', 'sudah', 'berhenti', 'lama', 'dan', 'enggak', 'di', 'lanjut', 'lagi', 'semoga', 'kali', 'ini', 'cocok', 'lagi', 'ya', 'yang', 'paling', 'penting', 'exp', 'nya', 'masih', 'lama']","['mencoba', 'cocok', 'berhenti', 'semoga', 'cocok', 'exp']","['coba', 'cocok', 'henti', 'moga', 'cocok', 'exp']",coba cocok henti moga cocok exp
"ini mah udah pasti cocok, udah berkali kali repurchase. seneng bgt kali ini dapet free penjepit bulu mataaa yeay. exp nya masih lama, dan packing rapi  dana aman banget",ini mah udah pasti cocok udah berkali kali repurchase seneng bgt kali ini dapet free penjepit bulu mataaa yeay exp nya masih lama dan packing rapi dana aman banget,ini mah sudah pasti cocok sudah berkali kali repurchase senang banget kali ini dapat free penjepit bulu mata yeay exp nya masih lama dan packing rapi dana aman banget,"['ini', 'mah', 'sudah', 'pasti', 'cocok', 'sudah', 'berkali', 'kali', 'repurchase', 'senang', 'banget', 'kali', 'ini', 'dapat', 'free', 'penjepit', 'bulu', 'mata', 'yeay', 'exp', 'nya', 'masih', 'lama', 'dan', 'packing', 'rapi', 'dana', 'aman', 'banget']","['cocok', 'berkali', 'repurchase', 'senang', 'banget', 'penjepit', 'bulu', 'yeay', 'exp', 'packing', 'rapi', 'dana', 'aman', 'banget']","['cocok', 'kali', 'repurchase', 'senang', 'banget', 'jepit', 'bulu', 'yeay', 'exp', 'packing', 'rapi', 'dana', 'aman', 'banget']",cocok kali repurchase senang banget jepit bulu yeay exp packing rapi dana aman banget
"isinya dikittt bgtt, tp hasilnya baguss",isinya dikittt bgtt tp hasilnya baguss,isinya sedikit banget tapi hasilnya bagus,"['isinya', 'sedikit', 'banget', 'tapi', 'hasilnya', 'bagus']","['isinya', 'banget', 'hasilnya', 'bagus']","['isi', 'banget', 'hasil', 'bagus']",isi banget hasil bagus
agak pedih yak,agak pedih yak,agak pedih ya,"['agak', 'pedih', 'ya']",['pedih'],['pedih'],pedih
"pembelian ke 4 kali ini, cocok buat oily juga",pembelian ke kali ini cocok buat oily juga,pembelian ke kali ini cocok buat oily juga,"['pembelian', 'ke', 'kali', 'ini', 'cocok', 'buat', 'oily', 'juga']","['pembelian', 'cocok', 'oily']","['beli', 'cocok', 'oily']",beli cocok oily
bagusss ringan,bagusss ringan,bagus ringan,"['bagus', 'ringan']","['bagus', 'ringan']","['bagus', 'ringan']",bagus ringan
"baru coba
semoga cocok
recommended seller",baru coba semoga cocok recommended seller,baru coba semoga cocok recommended seller,"['baru', 'coba', 'semoga', 'cocok', 'recommended', 'seller']","['coba', 'semoga', 'cocok', 'recommended', 'seller']","['coba', 'moga', 'cocok', 'recommended', 'seller']",coba moga cocok recommended seller
"cocok buat dibawa2 di tas
makeup bersih bahkan untuk lipstik
recommended seller",cocok buat dibawa di tas makeup bersih bahkan untuk lipstik recommended seller,cocok buat dibawa di tas makeup bersih bahkan untuk lipstik recommended seller,"['cocok', 'buat', 'dibawa', 'di', 'tas', 'makeup', 'bersih', 'bahkan', 'untuk', 'lipstik', 'recommended', 'seller']","['cocok', 'dibawa', 'tas', 'makeup', 'bersih', 'lipstik', 'recommended', 'seller']","['cocok', 'bawa', 'tas', 'makeup', 'bersih', 'lipstik', 'recommended', 'seller']",cocok bawa tas makeup bersih lipstik recommended seller
"texture nya creamy banget dibanding merek sebelah, gatau kenapa aku gavocok jadinya karna pas bikin alis jd terlalu melebar karna creamy nya itu. tp mungkin kalo org yg lebih ahli bisa bisa aja tp aku lebih cocok pake yg texturenya agak keras",texture nya creamy banget dibanding merek sebelah gatau kenapa aku gavocok jadinya karna pas bikin alis jd terlalu melebar karna creamy nya itu tp mungkin kalo org yg lebih ahli bisa bisa aja tp aku lebih cocok pake yg texturenya agak keras,texture nya creamy banget dibanding merek sebelah enggak tau kenapa aku gavocok jadinya karena pas bikin alis jadi terlalu melebar karena creamy nya itu tapi mungkin kalo orang yang lebih ahli bisa bisa saja tapi aku lebih cocok pakai yang texturenya agak keras,"['texture', 'nya', 'creamy', 'banget', 'dibanding', 'merek', 'sebelah', 'enggak', 'tau', 'kenapa', 'aku', 'gavocok', 'jadinya', 'karena', 'pas', 'bikin', 'alis', 'jadi', 'terlalu', 'melebar', 'karena', 'creamy', 'nya', 'itu', 'tapi', 'mungkin', 'kalo', 'orang', 'yang', 'lebih', 'ahli', 'bisa', 'bisa', 'saja', 'tapi', 'aku', 'lebih', 'cocok', 'pakai', 'yang', 'texturenya', 'agak', 'keras']","['texture', 'creamy', 'banget', 'dibanding', 'merek', 'sebelah', 'gavocok', 'alis', 'melebar', 'creamy', 'ahli', 'cocok', 'pakai', 'texturenya', 'keras']","['texture', 'creamy', 'banget', 'banding', 'merek', 'belah', 'gavocok', 'alis', 'lebar', 'creamy', 'ahli', 'cocok', 'pakai', 'texturenya', 'keras']",texture creamy banget banding merek belah gavocok alis lebar creamy ahli cocok pakai texturenya keras
"beli refillnya ternyata ttp muat dipake di case cushion copy paste hehe, make ini lebih cocok dibanding yg copy paste buat muka berminyak",beli refillnya ternyata ttp muat dipake di case cushion copy paste make ini lebih cocok dibanding yg copy paste buat muka berminyak,beli refillnya ternyata tetap muat dipakai di case cushion copy paste memakai ini lebih cocok dibanding yang copy paste buat muka berminyak,"['beli', 'refillnya', 'ternyata', 'tetap', 'muat', 'dipakai', 'di', 'case', 'cushion', 'copy', 'paste', 'memakai', 'ini', 'lebih', 'cocok', 'dibanding', 'yang', 'copy', 'paste', 'buat', 'muka', 'berminyak']","['beli', 'refillnya', 'muat', 'dipakai', 'case', 'cushion', 'copy', 'paste', 'memakai', 'cocok', 'dibanding', 'copy', 'paste', 'muka', 'berminyak']","['beli', 'refillnya', 'muat', 'pakai', 'case', 'cushion', 'copy', 'paste', 'pakai', 'cocok', 'banding', 'copy', 'paste', 'muka', 'minyak']",beli refillnya muat pakai case cushion copy paste pakai cocok banding copy paste muka minyak
"meski beli cm 1, packing pake kardus gede.. terimakasih..",meski beli cm packing pake kardus gede terimakasih,meski beli cuma packing pakai kardus gede terima kasih,"['meski', 'beli', 'cuma', 'packing', 'pakai', 'kardus', 'gede', 'terima', 'kasih']","['beli', 'packing', 'pakai', 'kardus', 'gede', 'terima', 'kasih']","['beli', 'packing', 'pakai', 'kardus', 'gede', 'terima', 'kasih']",beli packing pakai kardus gede terima kasih
"wow best buy make up aku setelah dulu pertama kalo myobain somethinc cushion copy paste. loose powder ini beneran ampuh banget nahan minyak seharian sampe balik kerja, yg tadinya kalo siang aja udh kyk kilang minyak. beneran ada efek ngeblur imperfection di muka",wow best buy make up aku setelah dulu pertama kalo myobain somethinc cushion copy paste loose powder ini beneran ampuh banget nahan minyak seharian sampe balik kerja yg tadinya kalo siang aja udh kyk kilang minyak beneran ada efek ngeblur imperfection di muka,wow best buy memakai up aku setelah dulu pertama kalo mencoba somethinc cushion copy paste loose powder ini benaran ampuh banget menahan minyak seharian sampai balik kerja yang tadinya kalo siang saja sudah kayak kilang minyak benaran ada efek ngeblur imperfection di muka,"['wow', 'best', 'buy', 'memakai', 'up', 'aku', 'setelah', 'dulu', 'pertama', 'kalo', 'mencoba', 'somethinc', 'cushion', 'copy', 'paste', 'loose', 'powder', 'ini', 'benaran', 'ampuh', 'banget', 'menahan', 'minyak', 'seharian', 'sampai', 'balik', 'kerja', 'yang', 'tadinya', 'kalo', 'siang', 'saja', 'sudah', 'kayak', 'kilang', 'minyak', 'benaran', 'ada', 'efek', 'ngeblur', 'imperfection', 'di', 'muka']","['best', 'buy', 'memakai', 'up', 'mencoba', 'somethinc', 'cushion', 'copy', 'paste', 'loose', 'powder', 'benaran', 'ampuh', 'banget', 'menahan', 'minyak', 'seharian', 'siang', 'kilang', 'minyak', 'benaran', 'efek', 'ngeblur', 'imperfection', 'muka']","['best', 'buy', 'pakai', 'up', 'coba', 'somethinc', 'cushion', 'copy', 'paste', 'loose', 'powder', 'benar', 'ampuh', 'banget', 'tahan', 'minyak', 'hari', 'siang', 'kilang', 'minyak', 'benar', 'efek', 'ngeblur', 'imperfection', 'muka']",best buy pakai up coba somethinc cushion copy paste loose powder benar ampuh banget tahan minyak hari siang kilang minyak benar efek ngeblur imperfection muka
"pas cobain samplenya sih cocok. jd langsung beli fullnya, semoga cocok2 aja dipake long term. paket tiba dgn aman, walo lama bgt🥲 padahal udah subs plus😞 but thank you",pas cobain samplenya sih cocok jd langsung beli fullnya semoga cocok aja dipake long term paket tiba dgn aman walo lama bgt padahal udah subs plus but thank you,pas mencoba samplenya sih cocok jadi langsung beli fullnya semoga cocok saja dipakai long term paket tiba dengan aman walo lama banget padahal sudah subs plus but thank you,"['pas', 'mencoba', 'samplenya', 'sih', 'cocok', 'jadi', 'langsung', 'beli', 'fullnya', 'semoga', 'cocok', 'saja', 'dipakai', 'long', 'term', 'paket', 'tiba', 'dengan', 'aman', 'walo', 'lama', 'banget', 'padahal', 'sudah', 'subs', 'plus', 'but', 'thank', 'you']","['mencoba', 'samplenya', 'cocok', 'beli', 'fullnya', 'semoga', 'cocok', 'dipakai', 'long', 'term', 'paket', 'aman', 'walo', 'banget', 'subs', 'plus', 'thank']","['coba', 'samplenya', 'cocok', 'beli', 'fullnya', 'moga', 'cocok', 'pakai', 'long', 'term', 'paket', 'aman', 'walo', 'banget', 'subs', 'plus', 'thank']",coba samplenya cocok beli fullnya moga cocok pakai long term paket aman walo banget subs plus thank
"baru cobain, paket tiba dgn aman, pengiriman rada lama, padahal subs plus😔 so far thank you seller",baru cobain paket tiba dgn aman pengiriman rada lama padahal subs plus so far thank you seller,baru mencoba paket tiba dengan aman pengiriman rada lama padahal subs plus so far thank you seller,"['baru', 'mencoba', 'paket', 'tiba', 'dengan', 'aman', 'pengiriman', 'rada', 'lama', 'padahal', 'subs', 'plus', 'so', 'far', 'thank', 'you', 'seller']","['mencoba', 'paket', 'aman', 'pengiriman', 'rada', 'subs', 'plus', 'far', 'thank', 'seller']","['coba', 'paket', 'aman', 'kirim', 'rada', 'subs', 'plus', 'far', 'thank', 'seller']",coba paket aman kirim rada subs plus far thank seller
"belom coba si semoga cocok. paket tiba dengan aman. langganan plus, tp kirimnya lama😔 please dibenahin lagi ya tokopedia! but thanks seller",belom coba si semoga cocok paket tiba dengan aman langganan plus tp kirimnya lama please dibenahin lagi ya tokopedia but thanks seller,belum coba sih semoga cocok paket tiba dengan aman langganan plus tapi kirimnya lama please dibenahin lagi ya tokopedia but thanks seller,"['belum', 'coba', 'sih', 'semoga', 'cocok', 'paket', 'tiba', 'dengan', 'aman', 'langganan', 'plus', 'tapi', 'kirimnya', 'lama', 'please', 'dibenahin', 'lagi', 'ya', 'tokopedia', 'but', 'thanks', 'seller']","['coba', 'semoga', 'cocok', 'paket', 'aman', 'langganan', 'plus', 'kirimnya', 'dibenahin', 'tokopedia', 'thanks', 'seller']","['coba', 'moga', 'cocok', 'paket', 'aman', 'langgan', 'plus', 'kirim', 'dibenahin', 'tokopedia', 'thanks', 'seller']",coba moga cocok paket aman langgan plus kirim dibenahin tokopedia thanks seller
kualitas terbaik. akan repurchase👍🏼,kualitas terbaik akan repurchase,kualitas terbaik akan repurchase,"['kualitas', 'terbaik', 'akan', 'repurchase']","['kualitas', 'terbaik', 'repurchase']","['kualitas', 'baik', 'repurchase']",kualitas baik repurchase
"suka banget, tahan lama seharian. kualitas 💯. akan repurchase pastinya",suka banget tahan lama seharian kualitas akan repurchase pastinya,suka banget tahan lama seharian kualitas akan repurchase pastinya,"['suka', 'banget', 'tahan', 'lama', 'seharian', 'kualitas', 'akan', 'repurchase', 'pastinya']","['suka', 'banget', 'tahan', 'seharian', 'kualitas', 'repurchase', 'pastinya']","['suka', 'banget', 'tahan', 'hari', 'kualitas', 'repurchase', 'pasti']",suka banget tahan hari kualitas repurchase pasti
"tipe kulitku berminyak masalah kulitku pori besar, packing sangat baik dan rapih",tipe kulitku berminyak masalah kulitku pori besar packing sangat baik dan rapih,tipe kulitku berminyak masalah kulitku pori besar packing sangat baik dan rapi,"['tipe', 'kulitku', 'berminyak', 'masalah', 'kulitku', 'pori', 'besar', 'packing', 'sangat', 'baik', 'dan', 'rapi']","['tipe', 'kulitku', 'berminyak', 'kulitku', 'pori', 'packing', 'rapi']","['tipe', 'kulit', 'minyak', 'kulit', 'pori', 'packing', 'rapi']",tipe kulit minyak kulit pori packing rapi
isinya dikit banget sampe bingung kirain ga ada isinya,isinya dikit banget sampe bingung kirain ga ada isinya,isinya dikit banget sampai bingung mengira enggak ada isinya,"['isinya', 'dikit', 'banget', 'sampai', 'bingung', 'mengira', 'enggak', 'ada', 'isinya']","['isinya', 'dikit', 'banget', 'bingung', 'isinya']","['isi', 'dikit', 'banget', 'bingung', 'isi']",isi dikit banget bingung isi
ringan di kulit. warna pas.,ringan di kulit warna pas,ringan di kulit warna pas,"['ringan', 'di', 'kulit', 'warna', 'pas']","['ringan', 'kulit', 'warna']","['ringan', 'kulit', 'warna']",ringan kulit warna
"cepet nyampenyaa,ringan sesuai namanya tinted sunscreen tapi masih bisa buat nutupin kemerahan,aku sebelumnya nyoba shade nina tapi malah jadi kusem dan kuning akhirnya nyoba shade butter dan pass 😻",cepet nyampenyaa ringan sesuai namanya tinted sunscreen tapi masih bisa buat nutupin kemerahan aku sebelumnya nyoba shade nina tapi malah jadi kusem dan kuning akhirnya nyoba shade butter dan pass,cepat sampai ringan sesuai namanya tinted sunscreen tapi masih bisa buat menutupi kemerahan aku sebelumnya mencoba shade nina tapi malah jadi kusam dan kuning akhirnya mencoba shade butter dan pas,"['cepat', 'sampai', 'ringan', 'sesuai', 'namanya', 'tinted', 'sunscreen', 'tapi', 'masih', 'bisa', 'buat', 'menutupi', 'kemerahan', 'aku', 'sebelumnya', 'mencoba', 'shade', 'nina', 'tapi', 'malah', 'jadi', 'kusam', 'dan', 'kuning', 'akhirnya', 'mencoba', 'shade', 'butter', 'dan', 'pas']","['cepat', 'ringan', 'namanya', 'tinted', 'sunscreen', 'menutupi', 'kemerahan', 'mencoba', 'shade', 'nina', 'kusam', 'kuning', 'mencoba', 'shade', 'butter']","['cepat', 'ringan', 'nama', 'tinted', 'sunscreen', 'tutup', 'merah', 'coba', 'shade', 'nina', 'kusam', 'kuning', 'coba', 'shade', 'butter']",cepat ringan nama tinted sunscreen tutup merah coba shade nina kusam kuning coba shade butter
